user_id,session_id,turn_index,timestamp,channel,modality,persona,utterance,true_intent,predicted_intent,confidence,is_fallback,is_correct,response_time_ms,time_to_first_response_ms,csat,frustrated_signal
U570d6b26,Seed0ecfe2c,4,2026-08-26T00:25:26,kiosk,text,business,Is there a restaurant open now near gate B12?,restaurant,restaurant,0.764,False,True,993,506,5,False
U570d6b26,Seed0ecfe2c,5,2026-08-26T00:26:09,kiosk,text,business,"I have a connecting flight, where do I go?",transit_connection,find_gate,0.656,False,False,586,350,2,False
U20b50dbc,Sdbf5dc8ca3,0,2026-09-08T00:07:00,web,text,business,Where do I go through passport control?,immigration,immigration,0.759,False,True,649,251,4,False
U20b50dbc,Sdbf5dc8ca3,1,2026-09-08T00:07:45,web,text,business,Where is the airport police station?,police_desk,fallback,0.426,True,False,1346,623,2,False
U20b50dbc,Sdbf5dc8ca3,2,2026-09-08T00:08:20,web,text,business,Where is gate C3?,find_gate,find_gate,0.917,False,True,810,461,5,False
U20b50dbc,Sdbf5dc8ca3,3,2026-09-08T00:09:32,web,text,business,Where is the nearest restroom?,restroom,restroom,0.84,False,True,1048,479,5,False
U20b50dbc,Sdbf5dc8ca3,4,2026-09-08T00:09:50,web,text,business,Can you tell me how to get to gate A5?,find_gate,find_gate,0.903,False,True,659,273,5,False
Ud79330c3,Sf54fe896f2,0,2026-08-30T23:08:00,mobile_app,text,family,Is there a restaurant open now near gate B12?,restaurant,restaurant,0.92,False,True,1027,406,5,False
Ud79330c3,Sf54fe896f2,1,2026-08-30T23:09:03,mobile_app,text,family,What time does boarding start for my flight?,boarding_time,boarding_time,0.761,False,True,529,239,5,False
Ud79330c3,Sf54fe896f2,2,2026-08-30T23:09:14,mobile_app,text,family,"I need special assistance, I use a wheelchair.",special_assistance,special_assistance,0.555,False,True,632,319,4,False
Ueb62c01c,S4134edc806,0,2026-08-27T17:42:00,kiosk,image,leisure,Where can I find an ATM?,atm,atm,0.874,False,True,1017,507,5,False
Ueb62c01c,S4134edc806,1,2026-08-27T17:42:45,kiosk,text,leisure,Is there a play area for children?,kids_play_area,kids_play_area,0.815,False,True,565,205,4,False
Ueb62c01c,S4134edc806,2,2026-08-27T17:43:19,kiosk,text,leisure,Where is the nearest information desk?,information_desk,information_desk,0.884,False,True,707,248,4,False
Ueb62c01c,Sd57863b58a,0,2026-08-26T05:09:00,mobile_app,text,leisure,Where can I get a luggage trolley?,luggage_trolley,luggage_trolley,0.617,False,True,841,396,5,False
Ueb62c01c,Sd57863b58a,1,2026-08-26T05:09:31,mobile_app,image,leisure,Where can I find shops in the terminal?,shopping,shopping,0.735,False,True,1016,517,4,False
Ueb62c01c,Sd57863b58a,2,2026-08-26T05:10:02,mobile_app,voice,leisure,Where is the check in desk for international flights?,check_in,check_in,0.768,False,True,2485,1465,4,False
Ueb62c01c,Sd57863b58a,3,2026-08-26T05:11:13,mobile_app,text,leisure,Where is gate B12?,find_gate,find_gate,0.99,False,True,793,333,4,False
Ueb62c01c,Sd57863b58a,4,2026-08-26T05:11:36,mobile_app,text,leisure,Where is the nearest information desk?,information_desk,information_desk,0.764,False,True,1183,552,5,False
Ueb62c01c,Sd57863b58a,5,2026-08-26T05:12:42,mobile_app,image,leisure,Where can I exchange money?,currency_exchange,currency_exchange,0.61,False,True,1218,445,4,False
Ueb62c01c,Sd57863b58a,6,2026-08-26T05:13:09,mobile_app,voice,leisure,Can I buy perfume after security?,duty_free,duty_free,0.659,False,True,2616,960,4,False
Ueb62c01c,Sd57863b58a,7,2026-08-26T05:14:39,mobile_app,image,leisure,Where do I go through passport control?,immigration,fallback,0.282,True,False,3227,1553,1,False
Ueb62c01c,S20c40002c5,0,2026-09-03T16:37:00,web,voice,leisure,Is there a baggage wrapping service?,baggage_wrapping,fallback,0.408,True,False,1858,965,1,False
Ueb62c01c,S20c40002c5,1,2026-09-03T16:37:49,web,image,leisure,Where is the nearest restroom?,restroom,restroom,0.85,False,True,788,457,4,False
Ucf4d15a3,S5b4fd9989b,0,2026-08-26T19:48:00,kiosk,text,first_time,Can you tell me how to get to gate A5?,find_gate,find_gate,0.893,False,True,764,305,5,False
Ucf4d15a3,S5b4fd9989b,1,2026-08-26T19:48:40,kiosk,text,first_time,Is my flight delayed?,flight_status,flight_status,0.809,False,True,400,148,4,False
Ucf4d15a3,S5b4fd9989b,2,2026-08-26T19:48:51,kiosk,text,first_time,How much does airport parking cost?,parking,parking,0.883,False,True,1354,589,4,False
Ucf4d15a3,S5b4fd9989b,3,2026-08-26T19:50:21,kiosk,text,first_time,Where is the nearest information desk?,information_desk,information_desk,0.72,False,True,461,259,5,False
Ucf4d15a3,S5b4fd9989b,4,2026-08-26T19:50:37,kiosk,text,first_time,What time does flight LH123 depart?,flight_status,flight_status,0.929,False,True,532,258,4,False
Ucf4d15a3,S5b4fd9989b,5,2026-08-26T19:50:47,kiosk,image,first_time,Where can I exchange money?,currency_exchange,information_desk,0.78,False,False,1568,758,3,False
U6f829d10,S440fb7a856,0,2026-09-02T14:25:00,web,text,family,"I need special assistance, I use a wheelchair.",special_assistance,fallback,0.448,True,False,1473,589,1,False
U6f829d10,S440fb7a856,1,2026-09-02T14:25:15,web,text,family,Where can I charge my phone?,charging_station,charging_station,0.792,False,True,333,191,5,False
U6f829d10,See0e7d32ad,0,2026-09-01T00:47:00,mobile_app,text,family,"I need medical assistance, where should I go?",medical_assistance,fallback,0.275,True,False,786,319,2,False
U6f829d10,See0e7d32ad,1,2026-09-01T00:47:52,mobile_app,text,family,"still Where is the nearest information desk? for the third time,",information_desk,information_desk,0.906,False,True,579,282,3,True
U6f829d10,See0e7d32ad,2,2026-09-01T00:48:06,mobile_app,text,family,Where is the nearest information desk?,information_desk,information_desk,0.952,False,True,1080,477,5,False
U6f829d10,See0e7d32ad,3,2026-09-01T00:48:38,mobile_app,image,family,Has my gate changed? ugh,gate_change,fallback,0.304,True,False,705,249,1,True
U6f829d10,See0e7d32ad,4,2026-09-01T00:49:17,mobile_app,text,family,Where can I find shops in the terminal?,shopping,shopping,0.873,False,True,860,328,5,False
U6f829d10,S76707dfe29,0,2026-08-26T07:16:00,mobile_app,text,family,How do I get to the train station from the airport?,transport,transport,0.759,False,True,396,193,4,False
U8c562925,S9793947e98,0,2026-09-02T08:03:00,web,text,leisure,Where is the duty-free shop?,duty_free,duty_free,0.952,False,True,649,316,4,False
U8c562925,S9793947e98,1,2026-09-02T08:03:23,web,text,leisure,Where is gate B12?,find_gate,find_gate,0.807,False,True,586,221,4,False
U8c562925,S9793947e98,2,2026-09-02T08:04:34,web,text,leisure,Where are the self check-in kiosks?,self_checkin_kiosk,check_in,0.464,False,False,629,280,2,False
U8c562925,S9793947e98,3,2026-09-02T08:05:38,web,text,leisure,Is there a baggage wrapping service?,baggage_wrapping,baggage_wrapping,0.566,False,True,701,379,5,False
U8c562925,S9793947e98,4,2026-09-02T08:05:49,web,text,leisure,"I need special assistance, I use a wheelchair.",special_assistance,fallback,0.434,True,False,1806,786,1,False
U0c0771e9,S6c2488ab70,0,2026-09-05T06:51:00,web,text,leisure,What time does boarding start for my flight?,boarding_time,boarding_time,0.788,False,True,437,181,4,False
U0c0771e9,S6c2488ab70,1,2026-09-05T06:51:56,web,image,leisure,Has my gate changed?,gate_change,fallback,0.308,True,False,3502,2058,1,False
Ua6ca1f0c,S8410948013,0,2026-08-29T15:36:00,web,text,business,Is my flight delayed?,flight_status,flight_status,0.922,False,True,555,230,4,False
Ua6ca1f0c,S8410948013,1,2026-08-29T15:36:30,web,text,business,Where is the nearest information desk?,information_desk,information_desk,0.853,False,True,739,424,4,False
Ua6ca1f0c,S97ea323fae,0,2026-08-27T13:49:00,mobile_app,text,business,Where is the transfer desk for connecting passengers?,transfer_desk,check_in,0.464,False,False,741,353,2,False
Ua6ca1f0c,S97ea323fae,1,2026-08-27T13:50:04,mobile_app,text,business,Where is the pharmacy?,pharmacy,pharmacy,0.757,False,True,1902,673,5,False
Ua6ca1f0c,S97ea323fae,2,2026-08-27T13:50:57,mobile_app,text,business,Where can I get a luggage trolley?,luggage_trolley,luggage_trolley,0.556,False,True,869,384,5,False
Ua6ca1f0c,S1ae29e5e28,0,2026-08-29T09:01:00,mobile_app,voice,business,What time does flight LH123 depart?,flight_status,flight_status,0.697,False,True,2227,984,5,False
Ua6ca1f0c,S1ae29e5e28,1,2026-08-29T09:01:45,mobile_app,image,business,How do I connect to the airport Wi-Fi?,wifi,wifi,0.809,False,True,728,347,5,False
Ua6ca1f0c,S1ae29e5e28,2,2026-08-29T09:03:07,mobile_app,image,business,Where can I take a shower?,shower_facility,shower_facility,0.665,False,True,1843,680,5,False
Ua6ca1f0c,S1ae29e5e28,3,2026-08-29T09:03:43,mobile_app,image,business,Where do I check in oversized luggage?,oversized_baggage,check_in,0.509,False,False,1197,560,2,False
Ua6ca1f0c,S1ae29e5e28,4,2026-08-29T09:04:58,mobile_app,text,business,Where can I relax before my flight in terminal 2?,lounge,lounge,0.873,False,True,1131,524,5,False
Ua6ca1f0c,S87ae3d404d,0,2026-08-31T16:05:00,mobile_app,text,business,What time does flight LH123 depart?,flight_status,flight_status,0.97,False,True,566,337,5,False
Ua6ca1f0c,S87ae3d404d,1,2026-08-31T16:06:16,mobile_app,image,business,Where is the nearest emergency exit?,emergency_exit,emergency_exit,0.733,False,True,1466,556,4,False
Ua6ca1f0c,S19f38bc87d,0,2026-09-03T20:40:00,in_terminal_wifi,text,business,Where is a power outlet in the terminal?,charging_station,charging_station,0.766,False,True,343,183,4,False
Ua6ca1f0c,S19f38bc87d,1,2026-09-03T20:40:24,in_terminal_wifi,voice,business,"I have a connecting flight, where do I go?",transit_connection,transit_connection,0.562,False,True,1688,825,4,False
Ua6ca1f0c,S19f38bc87d,2,2026-09-03T20:41:09,in_terminal_wifi,image,business,Which bus goes to the city centre?,bus_stop,bus_stop,0.876,False,True,2322,1018,5,False
Ua6ca1f0c,S19f38bc87d,3,2026-09-03T20:42:14,in_terminal_wifi,text,business,Where are the vending machines?,vending_machine,shopping,0.543,False,False,505,280,2,False
Ua6ca1f0c,S04ee149a85,0,2026-09-03T23:23:00,kiosk,text,business,How long is the security line right now?,security,security,0.788,False,True,895,389,5,False
U01ebc28f,S05c348c704,0,2026-08-31T14:20:00,web,text,leisure,Can you tell me how to get to gate A5?,find_gate,boarding_time,0.854,False,False,713,267,2,False
U01ebc28f,S05c348c704,1,2026-08-31T14:20:44,web,text,leisure,Where is the check in desk for international flights?,check_in,check_in,0.745,False,True,609,363,5,False
U01ebc28f,S05c348c704,2,2026-08-31T14:21:05,web,text,leisure,Where is the transfer desk for connecting passengers?,transfer_desk,transfer_desk,0.602,False,True,884,310,3,True
U01ebc28f,S05c348c704,3,2026-08-31T14:21:16,web,text,leisure,Is there a family room for changing my baby?,family_room,kids_play_area,0.767,False,False,701,369,2,False
Uafaa6acf,Sb17ea883fb,0,2026-09-07T09:17:00,mobile_app,text,family,Is there a hotel inside the airport?,hotel_airside,lounge,0.491,False,False,603,321,3,False
Uafaa6acf,Sb17ea883fb,1,2026-09-07T09:17:17,mobile_app,text,family,Is there a restaurant open now near gate B12?,restaurant,duty_free,0.934,False,False,620,222,2,False
Uafaa6acf,Sb17ea883fb,2,2026-09-07T09:18:46,mobile_app,text,family,"I've lost my child, who do I contact?",lost_child,fallback,0.341,True,False,1074,502,2,False
U77a19f06,Sd71cd26b4c,0,2026-08-29T09:12:00,web,text,leisure,Where is the nearest information desk?,information_desk,information_desk,0.781,False,True,587,231,5,False
U77a19f06,Sd71cd26b4c,1,2026-08-29T09:13:01,web,text,leisure,Is there a restaurant open now near gate B12?,restaurant,restaurant,0.76,False,True,609,314,5,False
U77a19f06,Sd71cd26b4c,2,2026-08-29T09:14:11,web,text,leisure,Where is the nearest restroom?,restroom,restroom,0.614,False,True,875,502,5,False
U77a19f06,S38e35e4729,0,2026-08-29T02:27:00,mobile_app,text,leisure,Where is the duty-free shop?,duty_free,duty_free,0.909,False,True,391,184,5,False
U77a19f06,S38e35e4729,1,2026-08-29T02:28:00,mobile_app,text,leisure,Where can I eat before my flight?,restaurant,restaurant,0.811,False,True,936,401,5,False
U77a19f06,S38e35e4729,2,2026-08-29T02:28:58,mobile_app,text,leisure,Where is the nearest restroom?,restroom,restroom,0.727,False,True,703,389,4,False
U77a19f06,S38e35e4729,3,2026-08-29T02:29:45,mobile_app,text,leisure,Has my gate changed?,gate_change,gate_change,0.656,False,True,541,271,4,False
U77a19f06,S38e35e4729,4,2026-08-29T02:29:55,mobile_app,text,leisure,"I see an unattended bag, who do I report it to?",unattended_baggage,information_desk,0.48,False,False,453,217,2,False
U1e893467,S3726e528fc,0,2026-09-07T22:25:00,mobile_app,image,business,Where is the transfer desk for connecting passengers?,transfer_desk,fallback,0.443,True,False,1460,515,1,False
U1e893467,S3726e528fc,1,2026-09-07T22:25:10,mobile_app,text,business,still Where is the transfer desk for connecting passengers? just tell me,transfer_desk,fallback,0.338,True,False,1023,565,1,True
U1e893467,S3726e528fc,2,2026-09-07T22:26:06,mobile_app,text,business,How long is the security line right now?,security,security,0.862,False,True,1061,557,5,False
U1e893467,S3726e528fc,3,2026-09-07T22:27:07,mobile_app,voice,business,Where do I pick up my luggage? seriously?,baggage_claim,restroom,0.5,False,False,1335,568,1,True
U1e893467,S7e03a42168,0,2026-09-04T23:30:00,mobile_app,text,business,What time does flight LH123 depart?,flight_status,flight_status,0.841,False,True,1045,370,4,False
U1e893467,S7e03a42168,1,2026-09-04T23:31:11,mobile_app,image,business,Where is the smoking area?,smoking_area,smoking_area,0.761,False,True,1249,677,5,False
U1e893467,S7e03a42168,2,2026-09-04T23:32:16,mobile_app,voice,business,Is my flight delayed?,flight_status,flight_status,0.693,False,True,1279,604,5,False
U1e893467,S7e03a42168,3,2026-09-04T23:32:55,mobile_app,text,business,What time does boarding start for my flight?,boarding_time,boarding_time,0.99,False,True,512,273,5,False
U1e893467,S7e03a42168,4,2026-09-04T23:33:22,mobile_app,voice,business,Is there a baggage wrapping service?,baggage_wrapping,fallback,0.292,True,False,1516,737,1,False
Uf9e07810,Sb08a98af92,0,2026-09-01T21:35:00,mobile_app,image,first_time,Where is the transfer desk for connecting passengers?,transfer_desk,transfer_desk,0.559,False,True,1452,552,5,False
Uf9e07810,Sae8447ae84,0,2026-08-25T18:31:00,in_terminal_wifi,voice,first_time,"as I said I need to check in for my flight, where do I go?",check_in,check_in,0.561,False,True,1714,738,4,True
Uf9e07810,Sae8447ae84,1,2026-08-25T18:31:55,in_terminal_wifi,text,first_time,Where is the nearest information desk?,information_desk,information_desk,0.755,False,True,1014,508,4,False
Uf9e07810,Sae8447ae84,2,2026-08-25T18:33:03,in_terminal_wifi,image,first_time,Is there halal food available at the airport?,halal_food,halal_food,0.682,False,True,1046,449,5,False
Uf9e07810,Sae8447ae84,3,2026-08-25T18:33:33,in_terminal_wifi,text,first_time,Where is the check in desk for international flights?,check_in,baggage_drop,0.687,False,False,541,197,2,False
Uf9e07810,S8e65a9964c,0,2026-09-04T22:56:00,mobile_app,text,first_time,Where is the shuttle bus stop?,transport,transport,0.987,False,True,621,279,5,False
Uf9e07810,S8e65a9964c,1,2026-09-04T22:56:40,mobile_app,voice,first_time,Is there a play area for children?,kids_play_area,kids_play_area,0.807,False,True,2561,1406,5,False
Uf9e07810,S8e65a9964c,2,2026-09-04T22:58:03,mobile_app,text,first_time,Where can I eat before my flight?,restaurant,restaurant,0.876,False,True,707,408,4,False
Uf9e07810,S8e65a9964c,3,2026-09-04T22:58:37,mobile_app,voice,first_time,Where is the check in desk for international flights?,check_in,check_in,0.812,False,True,1618,597,5,False
Uf9e07810,Sdb26897d57,0,2026-09-01T02:30:00,kiosk,text,first_time,Do I need to declare anything at customs?,customs,customs,0.934,False,True,993,426,4,False
Uf9e07810,Sdb26897d57,1,2026-09-01T02:30:18,kiosk,image,first_time,"I have a connecting flight, where do I go?",transit_connection,find_gate,0.691,False,False,918,502,2,False
Uf9e07810,Sdb26897d57,2,2026-09-01T02:30:41,kiosk,text,first_time,Is there a play area for children?,kids_play_area,kids_play_area,0.804,False,True,784,395,4,False
Ue05775e4,S883c540bb1,0,2026-08-25T11:28:00,web,text,business,What time does flight LH123 depart?,flight_status,flight_status,0.728,False,True,625,319,5,False
Ue05775e4,S883c540bb1,1,2026-08-25T11:29:30,web,text,business,Where can I relax before my flight in terminal 2?,lounge,lounge,0.828,False,True,1126,402,5,False
Ue05775e4,S883c540bb1,2,2026-08-25T11:30:38,web,text,business,Do I need a visa to travel to Japan?,out_of_scope,fallback,0.684,True,False,1054,376,1,False
Ue05775e4,S883c540bb1,3,2026-08-25T11:31:05,web,text,business,Where can I find shops in the terminal?,shopping,shopping,0.789,False,True,786,400,5,False
Ue05775e4,S883c540bb1,4,2026-08-25T11:31:20,web,voice,business,Where is the nearest emergency exit?,emergency_exit,fallback,0.45,True,False,4496,2582,1,False
U6f0c0a1d,S09a58cacff,0,2026-09-02T05:42:00,in_terminal_wifi,voice,leisure,Where is gate C3?,find_gate,find_gate,0.739,False,True,1462,527,5,False
U6f0c0a1d,S44e60b658f,0,2026-08-28T01:47:00,web,image,leisure,Where can I find shops in the terminal?,shopping,shopping,0.722,False,True,2030,945,4,False
U6f0c0a1d,S44e60b658f,1,2026-08-28T01:47:22,web,text,leisure,"I need special assistance, I use a wheelchair.",special_assistance,fallback,0.404,True,False,479,259,1,False
U6f0c0a1d,S44e60b658f,2,2026-08-28T01:47:31,web,text,leisure,Where can I exchange money?,currency_exchange,currency_exchange,0.988,False,True,967,430,5,False
U6f0c0a1d,S44e60b658f,3,2026-08-28T01:48:15,web,text,leisure,Where is the check in desk for international flights?,check_in,check_in,0.717,False,True,711,422,5,False
U6f0c0a1d,S2ec06e59b1,0,2026-09-01T16:37:00,mobile_app,voice,leisure,Where is the nearest information desk? ugh,information_desk,information_desk,0.916,False,True,594,272,3,True
Uc4bd5f82,S5368e77c68,0,2026-08-28T15:44:00,kiosk,text,first_time,Where is security control?,security,security,0.79,False,True,674,255,5,False
Uc4bd5f82,S5368e77c68,1,2026-08-28T15:45:28,kiosk,text,first_time,Where can I exchange money?,currency_exchange,currency_exchange,0.721,False,True,616,354,5,False
Uc4bd5f82,S5368e77c68,2,2026-08-28T15:45:56,kiosk,text,first_time,Where is gate B12?,find_gate,find_gate,0.889,False,True,644,313,5,False
Uc4bd5f82,S5368e77c68,3,2026-08-28T15:46:06,kiosk,text,first_time,Can you tell me how to get to gate A5?,find_gate,find_gate,0.666,False,True,545,236,5,False
Uc4bd5f82,S5368e77c68,4,2026-08-28T15:47:05,kiosk,image,first_time,Where can I exchange money?,currency_exchange,currency_exchange,0.896,False,True,1526,686,4,False
Uc4bd5f82,S5368e77c68,5,2026-08-28T15:47:16,kiosk,text,first_time,Where is the check in desk for international flights?,check_in,check_in,0.769,False,True,1150,593,4,False
Uc4bd5f82,S3f7058a621,0,2026-08-29T09:51:00,kiosk,text,first_time,Where is the duty-free shop?,duty_free,duty_free,0.649,False,True,833,333,5,False
Uc4bd5f82,S3f7058a621,1,2026-08-29T09:51:19,kiosk,text,first_time,"again Where is the nearest restroom? for the third time,",restroom,restroom,0.863,False,True,575,297,3,True
Uc4bd5f82,S3f7058a621,2,2026-08-29T09:52:26,kiosk,image,first_time,Where is the nearest restroom?,restroom,restroom,0.832,False,True,1486,770,4,False
U854acf5d,Sab689612f3,0,2026-09-05T04:37:00,mobile_app,image,leisure,How do I get to baggage claim?,baggage_claim,baggage_claim,0.818,False,True,1686,862,5,False
U854acf5d,Sab689612f3,1,2026-09-05T04:37:25,mobile_app,text,leisure,Where is the nearest information desk?,information_desk,information_desk,0.554,False,True,596,251,4,False
U854acf5d,Sab689612f3,2,2026-09-05T04:38:22,mobile_app,text,leisure,Where can I eat before my flight?,restaurant,restaurant,0.799,False,True,1753,649,5,False
U854acf5d,Sab689612f3,3,2026-09-05T04:38:42,mobile_app,text,leisure,"I need medical assistance, where should I go?",medical_assistance,fallback,0.434,True,False,1371,715,2,False
U854acf5d,Sab689612f3,4,2026-09-05T04:38:51,mobile_app,image,leisure,Where do I go through passport control?,immigration,fallback,0.342,True,False,2656,1465,1,False
U6d2d0935,S6e7f6b2e19,0,2026-09-05T15:54:00,web,text,transit,Where can I relax before my flight in terminal 2?,lounge,lounge,0.895,False,True,281,164,5,False
U6d2d0935,S6e7f6b2e19,1,2026-09-05T15:55:23,web,text,transit,Where is the nearest emergency exit?,emergency_exit,emergency_exit,0.557,False,True,666,377,5,False
U6d2d0935,S6e7f6b2e19,2,2026-09-05T15:56:29,web,image,transit,Is there halal food available at the airport?,halal_food,coffee_shop,0.474,False,False,1047,371,2,False
U59b22f70,S9e63b9f45a,0,2026-09-05T06:34:00,mobile_app,text,family,Where is the nearest restroom?,restroom,restroom,0.866,False,True,795,415,4,False
U59b22f70,S9e63b9f45a,1,2026-09-05T06:34:39,mobile_app,image,family,Where is the transfer desk for connecting passengers?,transfer_desk,check_in,0.827,False,False,1280,642,2,False
U59b22f70,S9e63b9f45a,2,2026-09-05T06:36:08,mobile_app,text,family,Where can I find shops in the terminal?,shopping,shopping,0.628,False,True,703,291,5,False
U59b22f70,S9e63b9f45a,3,2026-09-05T06:36:26,mobile_app,text,family,Where can I take a shower?,shower_facility,shower_facility,0.861,False,True,1192,577,5,False
U59b22f70,S9e63b9f45a,4,2026-09-05T06:37:05,mobile_app,text,family,Where can I eat before my flight?,restaurant,coffee_shop,0.745,False,False,659,260,3,False
U29d8078e,S955771db2b,0,2026-09-01T02:08:00,mobile_app,text,family,again Where is gate B12? hello?? are you there,find_gate,find_gate,0.863,False,True,454,230,4,True
U29d8078e,S955771db2b,1,2026-09-01T02:08:50,mobile_app,text,family,Is there a play area for children?,kids_play_area,kids_play_area,0.679,False,True,592,275,5,False
U29d8078e,S955771db2b,2,2026-09-01T02:10:01,mobile_app,voice,family,Is there a family room for changing my baby?,family_room,family_room,0.717,False,True,1289,518,4,False
U29d8078e,S955771db2b,3,2026-09-01T02:11:16,mobile_app,text,family,Is there a shuttle to nearby hotels?,hotel_shuttle,information_desk,0.508,False,False,482,236,2,False
Ue586d03a,Sfd265218d3,0,2026-09-03T04:31:00,in_terminal_wifi,text,transit,Is there a lounge near terminal 2?,lounge,lost_and_found,0.812,False,False,917,519,2,False
Ue586d03a,Sfd265218d3,1,2026-09-03T04:31:59,in_terminal_wifi,text,transit,How much does airport parking cost?,parking,parking,0.872,False,True,1535,780,4,False
Ue586d03a,Sfd265218d3,2,2026-09-03T04:33:28,in_terminal_wifi,text,transit,Can you tell me how to get to gate A5?,find_gate,find_gate,0.663,False,True,388,179,5,False
Ue586d03a,Sfd265218d3,3,2026-09-03T04:33:58,in_terminal_wifi,text,transit,Where is gate C3?,find_gate,find_gate,0.918,False,True,436,258,4,False
Ue586d03a,Sfd265218d3,4,2026-09-03T04:34:58,in_terminal_wifi,text,transit,Where is the nearest coffee shop?,coffee_shop,coffee_shop,0.937,False,True,668,288,4,False
Ue586d03a,S215f5fbd3f,0,2026-09-04T07:23:00,web,text,transit,Where is the transfer desk for connecting passengers?,transfer_desk,transfer_desk,0.573,False,True,877,498,5,False
Ue586d03a,S215f5fbd3f,1,2026-09-04T07:23:30,web,text,transit,Where is the nearest information desk?,information_desk,information_desk,0.84,False,True,877,439,4,False
Ue586d03a,S215f5fbd3f,2,2026-09-04T07:24:08,web,image,transit,Where is the transfer desk for connecting passengers?,transfer_desk,transit_connection,0.532,False,False,1669,885,2,False
Ue586d03a,S215f5fbd3f,3,2026-09-04T07:24:24,web,text,transit,Where can I find an ATM?,atm,currency_exchange,0.713,False,False,391,206,3,False
Ue586d03a,S215f5fbd3f,4,2026-09-04T07:25:49,web,text,transit,Where can I eat before my flight?,restaurant,restaurant,0.72,False,True,1332,742,5,False
Ue586d03a,S215f5fbd3f,5,2026-09-04T07:26:02,web,text,transit,Where is gate B12?,find_gate,find_gate,0.647,False,True,708,375,3,True
Ue586d03a,Sb0e9ec1186,0,2026-08-28T20:13:00,mobile_app,text,transit,Where is the nearest emergency exit?,emergency_exit,information_desk,0.504,False,False,511,236,2,False
Ue586d03a,Sb0e9ec1186,1,2026-08-28T20:13:41,mobile_app,voice,transit,Is there a lounge near terminal 2?,lounge,lounge,0.66,False,True,3332,1635,5,False
Ue586d03a,S0e02209893,0,2026-09-04T01:19:00,web,text,transit,Where is gate B12?,find_gate,find_gate,0.84,False,True,872,354,4,False
Ue586d03a,S0e02209893,1,2026-09-04T01:19:35,web,text,transit,Where can I relax before my flight in terminal 2?,lounge,lounge,0.934,False,True,753,384,5,False
Ue586d03a,S758c97c9ac,0,2026-08-30T21:23:00,mobile_app,image,transit,Is there a hotel inside the airport?,hotel_airside,fallback,0.365,True,False,1062,623,1,False
Ue586d03a,Sb47f86abde,0,2026-08-27T13:38:00,mobile_app,voice,transit,"I need special assistance, I use a wheelchair.",special_assistance,fallback,0.424,True,False,1755,941,1,False
Ue586d03a,Sb47f86abde,1,2026-08-27T13:39:15,mobile_app,voice,transit,"I have a connecting flight, where do I go?",transit_connection,transfer_desk,0.476,False,False,2435,1017,2,False
Ue586d03a,Sb47f86abde,2,2026-08-27T13:40:31,mobile_app,text,transit,Where is the transfer desk for connecting passengers? just tell me,transfer_desk,transfer_desk,0.738,False,True,991,390,4,True
U835149a5,S2a64fe073f,0,2026-09-05T07:57:00,web,text,family,"I need special assistance, I use a wheelchair.",special_assistance,special_assistance,0.63,False,True,807,346,4,False
U835149a5,S2a64fe073f,1,2026-09-05T07:58:29,web,text,family,Where do I pick up my luggage?,baggage_claim,baggage_claim,0.772,False,True,581,274,5,False
U835149a5,S2a64fe073f,2,2026-09-05T07:59:49,web,text,family,Can I store my bags somewhere while I wait?,bag_storage,bag_storage,0.978,False,True,537,321,4,False
U835149a5,S2a64fe073f,3,2026-09-05T08:00:29,web,text,family,Where is the nearest restroom?,restroom,restroom,0.669,False,True,553,282,5,False
U835149a5,S2a64fe073f,4,2026-09-05T08:01:10,web,text,family,"I need special assistance, I use a wheelchair.",special_assistance,medical_assistance,0.526,False,False,1145,492,3,False
U835149a5,S2a64fe073f,5,2026-09-05T08:02:23,web,text,family,Is there a play area for children?,kids_play_area,kids_play_area,0.774,False,True,1309,570,5,False
U1179096f,S24b81da3f7,0,2026-08-28T11:19:00,mobile_app,text,business,Is there a lounge near terminal 2?,lounge,lounge,0.819,False,True,824,446,5,False
U1179096f,S24b81da3f7,1,2026-08-28T11:19:29,mobile_app,voice,business,"I have a connecting flight, where do I go?",transit_connection,find_gate,0.656,False,False,3401,1899,2,False
U1179096f,Sa75bc5a3ca,0,2026-08-31T04:20:00,mobile_app,text,business,Is there a play area for children?,kids_play_area,kids_play_area,0.722,False,True,921,354,4,False
U1179096f,Sa75bc5a3ca,1,2026-08-31T04:21:06,mobile_app,text,business,"I need special assistance, I use a wheelchair.",special_assistance,special_assistance,0.644,False,True,717,255,5,False
U1179096f,Sa75bc5a3ca,2,2026-08-31T04:22:08,mobile_app,text,business,Where is the transfer desk for connecting passengers?,transfer_desk,check_in,0.476,False,False,674,290,3,False
U1179096f,Sa75bc5a3ca,3,2026-08-31T04:23:17,mobile_app,voice,business,How do I connect to the airport Wi-Fi?,wifi,charging_station,0.816,False,False,2600,948,2,False
U1179096f,Sa75bc5a3ca,4,2026-08-31T04:23:32,mobile_app,text,business,Where is security control?,security,security,0.634,False,True,1313,699,5,False
U1179096f,Sa75bc5a3ca,5,2026-08-31T04:23:59,mobile_app,voice,business,"I have a connecting flight, where do I go?",transit_connection,transit_connection,0.638,False,True,1330,685,5,False
U1179096f,Sa75bc5a3ca,6,2026-08-31T04:25:18,mobile_app,text,business,Where can I relax before my flight in terminal 2?,lounge,lounge,0.99,False,True,798,428,4,False
